,Liquidity_Samples
4243,2.2630582110511537e-06
4244,0.029260444957482423
4245,0.000828482816279581
4246,0.001173294144338314
4247,6.260629773493643e-05
4248,0.0008107852225515916
4249,0.0015812474614883248
4250,1.5845745871512006e-05
4251,0.008459442686816412
4252,1.027497388015726e-07
4253,0.0007308960761210527
4254,8.533246984429403e-06
4255,0.06359954562650517
4256,0.012272594871912144
4257,0.00027051385107164106
4258,6.220837849503157e-06
4259,2.8258850429188323e-07
4260,0.0018210063128220664
4261,2.6050962034085407e-05
4262,1.685764867867925e-06
4263,0.00014388473954149192
4264,0.00318142545558705
4265,1.765087732629629e-05
4266,1.2940455480761994e-06
4267,0.0007178954635796401
4268,1.3357541023070404e-05
4269,2.6138105506483073e-07
4270,1.9072260098290683e-05
4271,0.000678965214621052
4272,5.791385361211321e-06
4273,0.0014115863142507698
4274,4.1525912773663984e-05
4275,1.299078153203087e-06
4276,6.023665365463896e-05
4277,4.1520393267621155e-05
4278,3.253348369680935e-05
4279,1.2404113998278487e-05
4280,5.5964063250156865e-06
4281,0.00029825977515394954
4282,1.843918741592323e-05
4283,1.4029400382986574e-07
4284,5.438117226277832e-06
4285,0.002278205253212203
4286,4.999416400736294e-05
4287,0.0040577407160140785
4288,0.0010955975927745356
4289,0.04233653005383165
4290,0.0006965334399407003
4291,3.30556953407729e-05
4292,0.012373995599869625
4293,0.5559626946291366
4294,0.0006441441007737521
4295,8.952518958951175e-05
4296,8.67165555852454e-06
4297,0.0005547649074574172
4298,6.109305895014408e-05
4299,6.384530729493225e-07
4300,0.00038472948668664747
4301,0.0005172180883938037
4302,0.0009836779416469736
4303,0.0003751419857010259
4304,0.0007973578429972591
4305,0.0003147859637575986
4306,2.3371323689133362e-05
4307,0.06455844783584348
4308,9.096086780025127e-06
4309,1.7917818889514606e-05
4310,1.9428933380881865e-07
4311,8.221095955430304e-06
4312,3.0972152120393716e-05
4313,7.97951734020046e-06
4314,0.002455405715199575
4315,2.795188304644627e-05
4316,0.0008744486143646043
4317,7.655333317697728e-06
4318,2.1765935418081626e-05
4319,5.728553813128539e-05
4320,0.00011580572156329351
4321,3.3669474685629405e-05
4322,0.0004941173055142856
4323,8.711417355742691e-05
4324,0.0002248431705654211
4325,1.4048179306053443e-06
4326,5.700014091616884e-05
4327,1.5115998532937986e-05
4328,2.4979613017866387e-05
4329,0.0004896607300804702
4330,0.0007027223971607004
4331,0.0004492118536018812
4332,0.0035223130104688883
4333,0.0005331074869268102
4334,0.00018905106640408075
4335,6.381217161678624e-05
4336,1.9874198419603783e-05
4337,0.0012374198193546401
4338,1.156279143473596e-05
4339,0.0009180232798848625
4340,1.1106356418353265e-05
4341,3.960761095589597e-05
4342,0.003015780294116074
4343,0.0007186271764692458
4344,3.430256352068875e-05
4345,0.0015530311966169105
4346,0.00038666844408606556
4347,7.00964883838516e-05
4348,1.7547588909754932e-05
4349,1.021859714952071e-05
4350,5.377799644680868e-06
4351,0.00036326944390388657
4352,0.0007152783822944162
4353,3.090415382275789e-05
4354,0.01830902073612962
4355,0.002347339068832904
4356,0.005556269245615472
4357,0.0020837678490709657
4358,0.0010381955525999341
4359,0.00010678050497020129
4360,1.0131806338598215e-05
4361,0.0006705280988282007
4362,0.0006476676395861517
4363,1.991888274468519e-05
4364,0.0016430228114557555
4365,5.7408609551542904e-05
4366,8.655847170176821e-07
4367,6.647836619124863e-05
4368,1.659842554134305e-05
4369,1.9879161670564947e-05
4370,0.005413309614226811
4371,8.95588229626184e-05
4372,2.045938834050065e-05
4373,0.001807944932988692
4374,0.00035911134807678567
4375,0.0021360753720835635
4376,0.00013597113780682075
4377,0.00021896617651050165
4378,5.029501748902207e-06
4379,0.0007649721532460392
4380,7.483075406591595e-07
4381,4.613349187184059e-05
4382,0.0013331639701956238
4383,0.014261043268118669
4384,2.870084496033957e-06
4385,4.0242646897628474e-05
4386,2.875838422224623e-05
4387,3.106085615571691e-05
4388,0.000821024560258704
4389,1.8928870903155324e-06
4390,0.0004223260342364929
4391,0.000139145826705236
4392,4.032753321583197e-06
4393,2.7532553453815502e-05
4394,0.00010311464832851712
4395,7.193783157934307e-07
4396,5.3957519478194895e-05
4397,0.0005076936915006251
4398,5.99067009887436e-06
4399,7.418279077172999e-05
4400,0.000458594089745003
4401,0.0001746478942383557
4402,0.00225931159734646
4403,0.009777109705081373
4404,0.0023669598839280025
4405,2.7435175073578943e-05
4406,0.000572970857839515
4407,2.3145686294037892e-05
4408,0.000992739958889957
4409,0.0004729848494951459
4410,0.002219744155629929
4411,6.82010247169927e-06
4412,7.041503449345969e-05
4413,0.121821585044923
4414,8.986961684104952e-06
4415,0.0008748311296651433
4416,5.135661429269187e-05
4417,1.5323605541169903e-05
4418,0.020025362262713464
4419,0.05024055797879045
4420,2.8961681746125633e-05
4421,0.005849474334416302
4422,0.0011748043379482135
4423,0.0010091803880507826
4424,0.015032870527152997
4425,7.74650918785449e-05
4426,0.0018831128580705373
4427,0.0007103530839675011
4428,7.181650632899924e-06
4429,0.0008227001828245249
4430,0.0075469346906077124
4431,0.008315410362834758
4432,4.7238920241448755e-07
4433,1.7446346213560856e-06
4434,0.00023823099626846115
4435,8.412884012076396e-05
4436,0.00036689709593832655
4437,0.00020353458032004536
4438,0.0014846588377763383
4439,0.00024103629297194702
4440,0.0008900824261779291
4441,1.4745394039878172e-07
4442,0.0001103199158934937
4443,2.592922812870892e-06
4444,0.00018789348563579567
4445,0.012874115965633252
4446,0.006367987989705672
4447,0.00019125307521046482
4448,6.467818093972831e-05
4449,0.0005026925796888656
4450,1.3495106525943095e-05
4451,1.5356762509920534e-05
4452,0.00019416985987542014
4453,6.120602243888853e-05
4454,1.0317810110405046e-05
4455,1.0890438547450534e-05
4456,0.00047076459671028484
4457,0.0012921394830314502
4458,0.000926468484002368
4459,0.00781953411200887
4460,0.010778666043940352
4461,3.7810887059587506e-05
4462,0.00038577391865130743
4463,0.11519660991552513
4464,0.004795730393573253
4465,1.4567871916590021e-05
4466,0.0042715778474107305
4467,0.005846646078511139
4468,0.00023790743249424572
4469,0.0009409561370711139
4470,4.326137892983439e-07
4471,0.0014905262328896878
4472,0.009718066921546666
4473,2.785174819592891e-06
4474,8.543327560683378e-05
4475,0.00041445167590927867
4476,0.001088129158945659
4477,8.18962558245531e-05
4478,0.002681524718257515
4479,0.004279556529058517
4480,0.0003553587379477056
4481,0.002383238765299254
4482,0.00010665337380351829
4483,0.0009228923741892939
4484,2.1207421790765325e-06
4485,0.005070472929891321
4486,6.969758849118862e-05
4487,1.1781003530774693e-05
4488,1.645048372044796e-05
4489,0.00167467381281618
4490,0.0002294762584046367
4491,1.8784303939024145e-05
4492,0.00010693884623638602
4493,0.025438293088268584
4494,0.001100613701546543
4495,0.0001723576031348583
4496,0.0011582103607993958
4497,2.554413824007746e-06
4498,0.10560143355742463
4499,0.0002608219487726499
4500,1.530427717319966e-05
4501,0.016152530086531336
4502,6.1656364378885255e-06
4503,0.00033504258312487485
4504,0.0033043507757803776
4505,7.894640349667632e-06
4506,0.008617266813849684
4507,4.69496881627613e-06
4508,9.722917921155814e-06
4509,0.001446919690676879
4510,0.00042691261277175813
4511,1.8940031530748364e-05
4512,0.0026084419054629797
4513,0.08874782986700686
4514,5.416685766610229e-07
4515,0.0005754770113630211
4516,3.438619827940268e-05
4517,0.0003868610521266535
4518,1.1000183802734258e-05
4519,0.0010247130997745172
4520,1.3255671267795326e-05
4521,2.5385455075888877e-06
4522,0.0008701206973831614
4523,0.0001088850949330866
4524,1.3931884600355003e-06
4525,1.072017750859907e-07
4526,4.5543401773655883e-05
4527,6.77417479017288e-06
4528,9.247449648487056e-05
4529,9.528133082268954e-05
4530,0.00018677388882438106
4531,0.00048745715980296183
4532,7.886286755763827e-05
4533,3.5727276725822214e-05
4534,0.0007106455049668196
4535,0.0001737847985456107
4536,3.1137691074691253e-07
4537,3.6212759946335886e-06
4538,0.00025156603621730666
4539,2.7573244873593603e-05
4540,0.0009632372270302085
4541,0.0006485870872483741
4542,0.00022379976928128798
4543,0.0006926509189726348
4544,0.0010606855534791345
4545,0.029734847790882087
4546,7.415975284944482e-05
4547,9.500515288356948e-05
4548,0.001369122290752334
4549,0.0017563828150580095
4550,0.0004539825052668782
4551,2.6027686801426607e-07
4552,2.4025225713017624e-05
4553,6.857617012436918e-05
4554,0.0023923575297517194
4555,0.00046818880215994895
4556,0.00028287809108463124
4557,1.681703005969658e-06
4558,1.0523610136621459e-05
4559,8.520690933345329e-06
4560,0.00020993707632190357
4561,5.475921104252118e-05
4562,1.1058981087176731
4563,0.027529237787476707
4564,0.02370299043609337
4565,0.0003279485956725543
4566,3.623221117954633e-05
4567,1.0467470219424995e-05
4568,0.02501024969047136
4569,0.000859978383108928
4570,1.3069670164938682e-06
4571,0.012563862808215132
4572,1.6625763882826107e-06
4573,0.0007578794500958668
4574,0.0012230668270403577
4575,1.3792785380236814e-05
4576,0.15483820386938849
4577,0.0006079836958492737
4578,8.915317963948874e-05
4579,6.79072276905558e-05
4580,0.3145719194582858
4581,0.0005506959480747309
4582,0.0024591676900419996
4583,0.0013111944615882994
4584,0.0001529543487939565
4585,3.8850719218756094e-05
4586,2.31396767358259e-05
4587,6.73895204719434e-06
4588,1.9546594241894612e-06
4589,8.490985231324436e-07
4590,3.48332065184141e-06
4591,0.00012847182657686634
4592,0.0006532419413273476
4593,2.2118764255721456e-05
4594,2.782265956352724e-05
4595,7.849341757633384e-05
4596,0.002371277332017982
4597,9.242741675277735e-06
4598,0.08054626681727393
4599,0.0007698243756583411
4600,0.0001247776445851738
4601,9.29779840467669e-05
4602,1.1699452904861282e-05
4603,0.012896205313412986
4604,7.881876381030195e-06
4605,2.51401268194619e-06
4606,0.0006386812897983318
4607,0.0006307148592869716
4608,8.937930746133847e-06
4609,2.3170130093290098
4610,4.099893573101887e-07
4611,4.140291186617482e-06
4612,9.113477777609945e-07
4613,0.012269703209928496
4614,4.055134981746065e-06
4615,0.00030993545198700604
4616,0.01376882345532054
4617,1.830317535812157e-05
4618,0.00021283645353117748
4619,0.0012212540768731424
4620,0.005225669767824107
4621,3.206119019369441e-05
4622,0.008154119867691727
4623,0.0003014015294506351
4624,0.00017853640735667544
4625,0.00022657887878526866
4626,2.3211805829936042e-05
4627,0.17348474798123
4628,0.0008018712897985302
4629,0.0027303447878923234
4630,3.6979274382860385e-05
4631,3.6566492265804703e-06
4632,4.683904188192692e-05
4633,0.00024069939557676262
4634,0.00011528039342532148
4635,2.7789929806782336e-06
4636,0.0032104956761061306
4637,0.0007127918539109962
4638,0.0005720324160498407
4639,0.0001399557687142132
4640,2.391667935122042e-05
4641,0.011037684023998807
4642,4.705673595063902e-06
4643,7.580250969853042e-05
4644,3.122080398413965e-05
4645,1.0818353498691259e-05
4646,3.713492377151747e-05
4647,3.233546644884734e-05
4648,0.010301491742407966
4649,0.01011451883992838
4650,0.0001696028793772346
4651,0.00041452887409117287
4652,2.679743752215992e-05
4653,0.03573174428050993
4654,2.6935429638391706e-05
4655,0.002666350268262784
4656,0.024085421512724726
4657,0.00012270748507025255
4658,3.2873377837412112e-06
4659,0.0002853403924510956
4660,0.10337646214402901
4661,4.567985470858564e-06
4662,0.00027068061118072596
4663,0.0002903666051780529
4664,0.0002264220068815776
4665,5.0574356809531154e-05
4666,0.00019280579044044245
4667,3.041573552977199e-05
4668,7.346453570000027e-05
4669,0.0012825834158985464
4670,0.0001993111217989876
4671,0.00017961606913197286
4672,0.0007996082188086417
4673,0.00041002291967896966
4674,0.0007487342472175266
4675,0.0003230427127877829
4676,1.4941083858836402e-05
4677,3.723647374889238e-05
4678,0.00032111857057541825
4679,2.919524773570077e-05
4680,2.6534095125900513e-07
4681,2.9586738166918677e-05
4682,0.00014446687761206334
4683,1.4179385372602265e-06
4684,2.8476691661555495e-07
4685,0.00010943023604340607
4686,0.010901779159825414
4687,0.00019732279887406287
4688,3.0537937688452357e-06
4689,0.08771129429655895
4690,0.00044582602648048607
4691,0.0013473928285642766
4692,5.394696217728422e-05
4693,1.0155258267295032e-05
4694,0.00033754234691654424
4695,1.168185453420964e-06
4696,0.03354939807786091
4697,0.00010436721970267826
4698,1.8251307412681032e-06
4699,1.2457247491649482e-07
4700,0.00017669163226932281
4701,0.6787627421983312
4702,0.002155055273005974
4703,1.1008521815693851e-07
4704,3.0227031804982764e-06
4705,0.003339640733244197
4706,0.00023073048485494505
4707,5.028091061274991e-07
4708,1.9099147407419532e-06
4709,5.623610012990563e-05
4710,4.382180007084282e-07
4711,3.82900148681378e-05
4712,5.485326230838768e-06
4713,1.2757036648553507e-05
4714,2.8964684001702814e-05
4715,0.019611085666688045
4716,1.2248006667245347e-05
4717,5.417235205458863e-07
4718,4.824149843232777e-05
4719,0.00013449231150593286
4720,6.303727464120542e-06
4721,1.2461738313385094e-06
4722,0.00010488050601210313
4723,1.720916069899383e-05
4724,0.0018820483232815917
4725,4.5633784949164926e-07
4726,2.4687135098051486e-05
4727,2.8208403123388567e-06
4728,4.273180144602139
4729,0.0032454700397395024
4730,4.037169703925068
4731,2.921893659037152e-05
4732,0.0030850663175231424
4733,6.285656399010596e-06
4734,0.00021704950339039415
4735,8.549356298377438e-05
4736,5.029052903533955e-05
4737,0.0025919330690657018
4738,0.0003831055748675717
4739,0.00011309939813560251
4740,2.9261011803350262e-05
4741,0.0006464613060198556
4742,0.00016249604527888674
4743,4.413651716913627e-06
4744,8.834126602622606e-05
4745,7.640725737366935e-07
4746,2.110719949591686e-05
4747,0.04448094925055008
4748,0.011025625698663786
4749,4.956732264392609e-05
4750,2.2681152923160063e-06
4751,0.0001780149710569034
4752,0.24819062057554203
4753,0.027290736604666934
4754,0.00015353709908262262
4755,1.5142920518827502e-05
4756,0.0003246002488854034
4757,7.193842657616307e-05
4758,0.0002723204855613647
4759,0.00013966170693868632
4760,0.0005870653490403137
4761,0.00047958283310527996
4762,0.002841243558386013
4763,0.00019690637879359553
4764,0.007667490949575512
4765,4.0304281439370316e-05
4766,0.00018146104176299622
4767,0.000281466374572129
4768,5.160571905907724e-07
4769,1.1276621869709924e-05
4770,6.607650068078814e-05
4771,0.05288519532151107
4772,0.001012330025300179
4773,2.006011389586421e-06
4774,3.6022484110423666e-05
4775,3.723149994919084e-07
4776,3.497029935349116e-05
4777,0.0002407313082687368
4778,6.2584801106365465e-06
4779,6.501802831554155e-07
4780,3.902623550541377e-05
4781,0.00016072645693525594
4782,1.6541578360742563e-07
4783,8.47528871308295e-05
4784,0.0036483128876181273
4785,0.0073076612818491395
4786,7.043327230951602e-05
4787,0.0007590059045894281
4788,1.2516330935851983e-05
4789,1.4835088049598528e-05
4790,1.3630281291084602e-05
4791,0.0001390663314605677
4792,3.291770621849e-05
4793,0.00018108229565977718
4794,6.737715987974105e-05
4795,0.0006548109808166432
4796,0.0013344870210669976
4797,0.00017817362786770805
4798,2.346274057907516e-06
4799,2.986559174593447e-06
4800,6.843734466984061e-05
4801,5.9042123036720833e-08
4802,0.00022811675658262063
4803,1.357164823447248e-07
4804,2.4281085197840127e-08
4805,0.002732735760371762
4806,2.3664107146090586e-05
4807,0.002816878947319254
4808,1.3780218044797521e-05
4809,0.0005383727315006813
4810,0.004514134175240007
4811,0.0001512860311906817
4812,2.2911838093023754e-05
4813,0.0016277127487529688
4814,0.00016603620562445035
4815,9.842594181482542e-05
4816,0.0037265664785202397
4817,0.06696592477896175
4818,7.616652081875966e-07
4819,0.004009774198106522
4820,0.0012772226345386414
4821,0.011785508185901948
4822,1.237556258363908
4823,1.5582136538652015e-05
4824,0.0013538308584843087
4825,3.397459016899645e-05
4826,0.00030735306246373065
4827,0.011369092793022128
4828,6.434299057957105e-07
4829,1.7949313150262525e-06
4830,5.111009706351478e-05
4831,0.0023749296131575846
4832,0.0007777624053502679
4833,0.00015454896197628204
4834,8.573182327363213e-06
4835,6.614660208139128e-05
4836,0.001899997380940371
4837,3.312879167794292e-06
4838,5.485106812626277e-07
4839,0.0001359994930878138
4840,2.0433851687530713e-06
4841,5.6706029458791474e-05
4842,0.0002690342095684608
4843,7.11597265068245e-06
4844,4.009976481843749e-06
4845,0.0033511132224738707
4846,4.571010748049015e-06
4847,0.00012048968025368764
4848,0.0042942626537304076
4849,0.001259804428989866
4850,9.148271795935718e-05
4851,3.7573903739249616e-06
4852,3.890244787847073e-06
4853,0.012176047997130653
4854,0.00013203281713724708
4855,0.00048382153532689317
4856,2.1764177611209895e-07
4857,9.063287079096587e-06
4858,0.0063135807023052826
4859,3.153041888417423e-05
4860,1.583465372890103e-05
4861,0.012899326629490749
4862,0.0013935516845367528
4863,3.710166359300675e-05
4864,0.00021050381242980197
4865,4.532511080917774e-06
4866,0.00015253019286449407
4867,0.00018046026711702987
4868,0.0973993112819758
4869,1.6640406462763238e-05
4870,0.000542457749400575
4871,0.007289215665384205
4872,0.0023226820161027736
4873,2.8294641194890537e-06
4874,0.0015931589752417998
4875,0.003895172032846887
4876,0.00011054285426764142
4877,1.7824566028932835e-05
4878,6.653671056026269e-05
4879,8.807139166041084e-06
4880,0.006810778453086829
4881,1.1328658859724254e-05
4882,0.01577344210390604
4883,0.00907644095719925
4884,2.927129229334543e-07
4885,0.0034254632749893704
4886,0.005635873148025536
4887,0.00035312677240001135
4888,0.05103034752277223
4889,0.10721859512400676
4890,0.0017410895766525774
4891,4.650880246616285e-06
4892,1.4037115571197799e-06
4893,0.000182971897300432
4894,1.2618409447476093e-06
4895,0.08581383618682702
4896,0.01001503378863113
4897,2.9256301278248006e-06
4898,6.7153303448216125e-06
4899,0.0048571844576821765
4900,0.26480781927803
4901,0.04132417930741264
4902,0.0020957586748039147
4903,0.003122678415051041
4904,0.015222507090120267
4905,0.06687725807243962
4906,0.09545256905225724
4907,5.279111338010433e-05
4908,0.00019984114763628213
4909,1.5580087070112764e-05
4910,0.0024973442404121866
4911,1.4563765122707327e-05
4912,0.00012191179121338513
4913,0.0038674587514405116
4914,0.0021722747954219406
4915,3.425804233385637e-05
4916,0.0010863287916146294
4917,1.957154683628821e-05
4918,2.838240198708601e-07
4919,0.0002972124475827429
4920,0.000293028544553119
4921,0.09830421375445396
4922,0.0020332750399671266
4923,0.005713286599956936
4924,7.629981956867774e-05
4925,1.0035157291490668e-08
4926,0.0007590054072797022
4927,0.0005612943157247206
4928,7.184255291967967e-06
4929,0.0007560084524571222
4930,4.031434823078538e-05
4931,2.8233983756688794e-05
4932,0.00014468532885042056
4933,1.290730409489032e-06
4934,0.00016172053478243434
4935,0.21928482436939675
4936,4.7307913321441906e-05
4937,0.0002463451084273049
4938,5.446849795950566e-05
4939,0.016186075947527936
4940,0.0020158111139114174
4941,0.002201748154046323
4942,2.0239417473181395e-05
4943,0.0003151540032243443
4944,2.177025478382051e-05
4945,1.2210004193351488e-05
4946,0.0007846995128597716
4947,0.0010657423407278573
4948,0.0005157721182854154
4949,9.695165859307947e-07
4950,0.0001710962063255753
4951,0.0004424183543530823
4952,0.00027183532133872045
4953,0.002303187977266727
4954,1.0733985739225565e-05
4955,7.822882971343934e-05
4956,4.174114907599105e-05
4957,0.0045570605204238454
4958,2.2073386363763394e-05
4959,0.10623422045203856
4960,1.542402759397815e-05
4961,4.75974913940499e-06
4962,0.00023717951446577712
4963,0.00035157336104093564
4964,0.0001288000736432363
4965,0.00011642098787244282
4966,0.00013243955466586723
4967,0.00014417347288559805
4968,5.889505596415588e-06
4969,3.6319115356179313e-07
4970,2.1341885839707548e-05
4971,0.024856069150424587
4972,0.00019949044666826968
4973,0.00015855756307800204
4974,1.1076325922055904e-07
4975,0.005392832541536144
4976,0.0021902306858737077
4977,0.021585894421887766
4978,0.0010729206737391873
4979,3.661228805210559e-05
4980,0.00020987313670028246
4981,0.0012047003912066577
4982,7.198512917065579e-05
4983,2.6185291963877384e-07
4984,2.7790801591209084e-06
4985,3.6158513975055274e-05
4986,4.217759474893262e-05
4987,2.5029366363606943e-05
4988,0.0006271799497091376
4989,7.373855749866284e-05
4990,0.05964020829184115
4991,8.709004817766047e-07
4992,0.0007377314727641576
4993,0.00020539453998993744
4994,0.01232271169523565
4995,9.538787153608123e-06
4996,0.012061129946548711
4997,0.0003480902337371473
4998,0.00010156138621557987
4999,4.113707298017154e-05
5000,0.00117614935606705
5001,0.1252253275108083
5002,1.0010027736653192e-06
5003,0.0004381798546421158
5004,1.0207626371679937e-06
5005,0.003101008244618883
5006,7.773143226355827e-05
5007,0.0005236338209284989
5008,0.0034075952331066427
5009,0.0036373388712703666
5010,0.0010258483500393204
5011,0.00011207887422286961
5012,2.5782749188715075e-05
5013,2.1674676339771653e-07
5014,0.0002098799536829413
5015,0.003953559965021926
5016,1.7528938321738023e-05
5017,6.037716946322033e-05
5018,0.009218330334274624
5019,2.0120523363094487e-05
5020,3.3042841492645486e-06
5021,0.000971123281986341
5022,5.034172342841423e-06
5023,5.1494874706070425e-05
5024,6.406326545215909e-06
5025,8.897368189438495e-05
5026,2.3151482680385067e-05
5027,0.7169214525266075
5028,0.0026830871350554575
5029,0.0003752156968934727
5030,6.520843465745879e-05
5031,2.2252041898065468e-05
5032,6.600282314501332e-05
5033,0.003827603094931172
5034,1.1421838788543781e-05
5035,0.0031487528796031255
5036,0.7840715252194547
5037,0.0002320510892539838
5038,6.569971863548715e-05
5039,1.3256529059048103e-07
5040,5.7803919446798864e-05
5041,1.0909074958654625e-06
5042,0.00013171890322782713
5043,0.09038733746047838
5044,0.08713953843587935
5045,0.017592995831697832
5046,3.402417489461648e-06
5047,0.0011442790940970628
5048,2.243158420619757e-06
5049,0.00032151783752650074
5050,0.0011067208224335185
5051,0.0011177299316461808
5052,0.0008340896483452636
5053,1.792724518533392e-05
5054,2.8832184303311297e-06
5055,4.73363916098647e-05
5056,0.16647514293853044
5057,2.1822040474293824e-05
5058,4.096311427027629e-07
5059,0.0021828463783283695
5060,1.3232601122087628e-05
5061,0.0005637390379283108
5062,3.798242225398229e-05
5063,0.022280487900528386
5064,0.002865342752135018
5065,0.0001383171673581346
5066,0.0015266300569984914
5067,0.01446109983373162
5068,5.059128365621344e-07
5069,0.0007356271331614156
5070,0.012472583160356767
5071,1.0557346866019432e-05
5072,0.0003185625296616414
5073,3.2855198251172035e-06
5074,3.443448770131345e-05
5075,0.0015849066247264221
5076,2.4375775147579214e-05
5077,0.001115507434809496
5078,0.00014388198717853122
5079,0.00127912590742739
5080,0.004981074330405461
5081,4.425326163073386e-05
5082,6.340528199586761e-05
5083,0.00030660636656082023
5084,0.03678338867612598
5085,0.00011049590186449664
5086,0.0006385640131385467
5087,0.00011130672111740993
5088,6.371004250779947e-06
5089,6.168432637978711e-06
5090,1.3095691968845248e-05
5091,0.0004761393892631203
5092,1.4176335453239806e-05
5093,0.000491414671380892
5094,0.00019698771342335468
5095,0.059876158109741014
5096,0.00013691506188359125
5097,1.6304394773645535e-05
5098,0.004112924737462107
5099,2.0313995389357236e-05
5100,9.39717563870459e-05
5101,1.8070009779966677e-05
5102,0.0011751824380435583
5103,5.385969354858686e-05
5104,0.002358106271505306
5105,0.00013536970519014164
5106,0.00028620740695646063
5107,0.0016067242965045112
5108,7.98566710851321e-05
5109,0.009055609869064136
5110,0.006195687294438894
5111,1.4646968806994797e-05
5112,0.000256103823427379
5113,2.3266638690610383e-05
5114,0.0001787755197502873
5115,0.00122069268834007
5116,0.0004743560593317649
5117,7.054433619823284e-07
5118,0.005520131416847126
5119,7.74002500989528e-06
5120,1.4031098983123645e-05
5121,4.225557049992782e-07
5122,4.3457687067939754e-05
5123,3.300544392069631e-05
5124,4.206501142835962e-06
5125,2.515613306147466e-06
5126,1.6594860921957562
5127,0.0008282143083912762
5128,6.634414869686061e-05
5129,1.6106666149498635e-05
5130,0.0013409819214728884
5131,9.904357793471371e-05
5132,2.1663429702065497e-05
5133,7.591295020565406e-05
5134,0.00014654817545322273
5135,3.967842606250494e-06
5136,0.0002666340914168644
5137,0.006389728794540989
5138,8.589461204912841e-07
5139,2.9349680457362016e-05
5140,0.009567966317416054
5141,5.9922294137060675e-05
5142,5.405392251308236e-07
5143,0.0007444195454215107
5144,1.682505056992166e-05
5145,0.0015895656882581178
5146,0.011291715213964314
5147,6.455834698423079e-05
5148,2.6061083165602924e-05
5149,0.0009699650616282594
5150,0.0002186563332721677
5151,0.0013789248905105777
5152,0.001317649370732054
5153,0.006399718330060138
5154,0.0007673302463907698
5155,3.861269754869125e-05
5156,0.0002444442231624842
5157,0.000991778192866968
5158,0.0014513781701359198
5159,2.281758917345708
5160,1.9833897073517447e-05
5161,1.1877276124938586e-05
5162,0.0001145216282615961
5163,0.00030138599089223896
5164,0.00772718626643794
5165,3.584160401819172e-07
5166,9.887991052114541e-07
5167,9.506413371219759e-05
5168,0.001738433667210512
5169,6.389558671183462e-05
5170,8.331667426907816e-06
5171,0.00012556874357786828
5172,0.0034425183921210985
5173,1.719808089817226e-06
5174,0.00028211215297883094
5175,0.0002487389077261693
5176,5.330577693946972e-05
5177,0.0010136412734407761
5178,9.199878476614238e-05
5179,0.0009223991783919368
5180,0.003722461889987452
5181,5.7816389475097915e-05
5182,0.0005579578532612955
5183,9.648041910272346e-06
5184,0.00022576891897596745
5185,6.934497091816128e-06
5186,1.8895719089264038
5187,0.0008051345776233465
5188,3.352723648320978e-08
5189,0.00013802890190393186
5190,4.492696179477072e-06
5191,0.001999357755345234
5192,2.3096936396134242e-06
5193,0.000289319511761869
5194,4.657208185447652e-05
5195,0.05531293541470294
5196,0.09814224535871853
5197,0.002139718987313202
5198,6.585447101155528e-05
5199,2.1734239959768624e-05
5200,1.637923888648771e-05
5201,7.672252953034846e-06
5202,5.81962832002874e-06
5203,6.766521505177081e-06
5204,0.04582315616306233
5205,0.001230292735009085
5206,0.00010845541366065859
5207,0.00024358688518549457
5208,0.0013423626353933512
5209,0.00015865617303465165
5210,5.383377725755952e-06
5211,1.2700032173355917e-05
5212,0.007076393503717938
5213,0.0037786542096301303
5214,0.003851362948098915
5215,0.00014916003544876915
5216,3.642033550583604e-05
5217,1.899686409737903e-05
5218,3.661702372963775e-06
5219,8.455712025998081e-06
5220,0.0004116476537861971
5221,0.0015600361531028254
5222,1.3099262449167482e-05
5223,0.007102696309349276
5224,0.0006367419264793065
5225,0.0017885596154700804
5226,4.351142287774072e-05
5227,0.039031133875615256
5228,0.00043362698297864157
5229,0.009788256944082639
5230,0.006350260148669916
5231,0.011282609941622048
5232,0.0012836570750348949
5233,4.541674643911134e-05
5234,9.61878417405392e-06
5235,0.0025338601128712256
5236,0.006618166800207682
5237,0.0003764572016188244
5238,0.00037928233853912733
5239,0.00027402057600143
5240,0.005118791442765101
5241,9.14784135679553e-05
5242,0.0057956848520233995
5243,0.003350533588450857
5244,0.012303831688519501
5245,0.014492534156355935
5246,0.00040378647097523223
5247,0.004432444324285922
5248,4.925854441746544e-06
5249,0.002000193040540904
5250,1.6729316372269262e-05
5251,0.0004086397095950511
5252,0.011463647106990453
5253,5.750650812096609e-06
5254,0.0003539959345105361
5255,0.01761125721816842
5256,6.664251265986582e-05
5257,0.0002012174858753805
5258,0.0004575135395678011
5259,0.8768754334800214
5260,0.015570459781271114
5261,1.2849847874466708e-05
5262,0.0003159627066627653
5263,0.0004556675550443228
5264,5.541066210014988e-05
5265,0.0002656095731358846
5266,1.833010772976994e-05
5267,4.11678908154725e-06
5268,4.0795004860047164e-05
5269,5.335335171962347e-06
5270,2.1609917986584727e-06
5271,2.1509296208979515e-05
5272,0.0019837373016478523
5273,0.00030257929420324833
5274,0.0021187610936148284
5275,2.5586540735384554e-06
5276,0.00020840922783099442
5277,0.0012581501612736082
5278,0.00010554303061965995
5279,7.695441498353911e-06
5280,6.133795595878958e-07
5281,2.0766205146608007e-06
5282,1.0469948765713688e-06
5283,0.09147537139931856
5284,6.694606791719435e-05
