,Ohm_price
4411,313.25647448781825
4412,215.8206914247953
4413,183.21408280744015
4414,211.68767553834817
4415,514.7173949177148
4416,393.2869617086448
4417,97.00199874741645
4418,1107.5521740175068
4419,704.9076873024634
4420,529.4133411482261
4421,196.88861921227817
4422,102.04321696575299
4423,61.904778595834
4424,49.3341199097958
4425,251.8592463206681
4426,165.13652047452024
4427,67.83524393421173
4428,126.57813419193114
4429,128.39404795563223
4430,445.8468279301852
4431,321.44399881704123
4432,458.97778883483323
4433,619.2069224741884
4434,498.27181246989824
4435,275.6594338711233
4436,229.5419062804852
4437,114.58514075472591
4438,100.83386570388416
4439,175.52973101455217
4440,653.6891416486317
4441,494.8127033771922
4442,64.99580664558052
4443,140.9545664855836
4444,55.169536653445725
4445,299.6551440802807
4446,304.4599364143625
4447,278.6493782667017
4448,731.7515348414865
4449,911.5292638656156
4450,52.200973666388826
4451,272.75516029786826
4452,263.30856382750795
4453,113.25937094412087
4454,126.77276747376624
4455,5.043470076267968
4456,107.23510885898479
4457,150.64654083477964
4458,299.1548375569701
4459,230.74470804272028
4460,525.9796277794787
4461,998.4640388641254
4462,26.842826573952102
4463,57.38063739865861
4464,249.89090545659815
4465,998.2633637580607
4466,163.84381169920567
4467,601.3615285225143
4468,62.63936910618137
4469,172.90461112300162
4470,121.82649558907318
4471,222.83694924938615
4472,646.1808131054629
4473,137.98531961687448
4474,560.2993338417276
4475,121.89065317691133
4476,971.7743679462495
4477,120.69560951318805
4478,642.4036166288854
4479,292.35946230438844
4480,583.7602928204984
4481,324.1385184836211
4482,1041.3694615918537
4483,562.7950909454954
4484,152.3857404781861
4485,322.80224654031804
4486,325.6294046227172
4487,140.59274933992603
4488,553.4231050902882
4489,592.1182071719007
4490,79.57911854815568
4491,365.5544300121749
4492,243.8354847462045
4493,92.22626435666783
4494,215.16318525129225
4495,128.82733215378835
4496,15.36889737841427
4497,164.629486987004
4498,48.76131492973841
4499,536.3712754616647
4500,251.5441069101666
4501,298.13260882566794
4502,646.146849352454
4503,310.6413476959648
4504,210.3422253772899
4505,12.083991216292425
4506,49.01374289189775
4507,126.51575193132506
4508,244.16418144576187
4509,330.17033115953524
4510,695.4039645596694
4511,133.3821013406071
4512,474.46572352023225
4513,217.55739246980087
4514,444.1185893407865
4515,262.2072019191672
4516,283.1227067704725
4517,118.07686542362117
4518,773.5849540005876
4519,828.6974020236923
4520,440.4222480463957
4521,552.0364297139963
4522,367.3104762284081
4523,468.0469891371572
4524,139.2451562495605
4525,559.6146205706667
4526,35.64695076363364
4527,531.0460059041245
4528,423.3084187101067
4529,337.8022595231261
4530,71.1099683724833
4531,115.24485457853869
4532,313.5572550999483
4533,137.9994956358793
4534,91.32715003198577
4535,187.46759529326735
4536,143.9089311588259
4537,200.67657157656592
4538,807.1073924632703
4539,152.94671994031646
4540,850.3243459452502
4541,213.72532097175883
4542,1281.7864621747556
4543,579.5026130954172
4544,218.74045373056896
4545,157.652503830283
4546,32.308539528795414
4547,314.1712103816198
4548,206.79199168358244
4549,541.6425295131127
4550,807.9943937758806
4551,625.3275969019973
4552,288.6606753118792
4553,484.01118016517313
4554,426.41337078562367
4555,303.1354428807056
4556,148.88674456463437
4557,15.634197876942515
4558,480.57568296885296
4559,126.40387347479596
4560,816.4555180350078
4561,280.3757719593374
4562,524.541951998982
4563,224.4538918155343
4564,462.20811765972707
4565,84.1223823636772
4566,239.06854952413988
4567,393.97333960347635
4568,437.5029816941885
4569,304.44050438578495
4570,20.87302413605535
4571,290.17030147196846
4572,40.11753543365209
4573,335.22601897086224
4574,403.63372096308484
4575,629.3119515033926
4576,1021.4405588393939
4577,150.2997639920695
4578,450.4786277342714
4579,621.516174949985
4580,162.52204479689823
4581,352.8209232441033
4582,90.94668193030431
4583,318.7070913446897
4584,179.8888308274105
4585,91.99252881604083
4586,551.3141664621161
4587,266.9728987901248
4588,145.86121549047735
4589,635.1302104522389
4590,206.67986900120763
4591,261.25760335770474
4592,215.5763654333716
4593,111.47961518899675
4594,460.11462387338116
4595,381.3081665495118
4596,97.37883013118633
4597,367.38924141710896
4598,105.0314282618597
4599,398.9457900086644
4600,391.54969340803456
4601,220.9312733914873
4602,93.35464080615328
4603,383.1012440600696
4604,101.86498493717919
4605,302.54217163550106
4606,255.72958677223787
4607,297.91766984174075
4608,314.2160398079256
4609,147.73510437625842
4610,246.28492132102224
4611,250.69312579304722
4612,378.6650302445649
4613,591.3076682524306
4614,77.34695727795038
4615,232.37517447955096
4616,392.3609714025957
4617,675.8058691223757
4618,10.885104361922766
4619,711.61497090439
4620,830.1324111533182
4621,494.8674800510433
4622,149.43656296997176
4623,468.17612264290426
4624,968.1340443976769
4625,155.6378570622331
4626,256.6483117415396
4627,676.7772709219704
4628,135.0516811145968
4629,309.9234785778859
4630,321.56245999439227
4631,322.4755630572091
4632,521.9866074432413
4633,836.9760163442922
4634,242.859494310668
4635,378.63501151769657
4636,761.2033464832064
4637,19.705387592948828
4638,71.83985762039079
4639,83.35031936158376
4640,105.77409249630706
4641,90.72322449518093
4642,741.95355501661
4643,591.8687374979826
4644,34.00056018961257
4645,612.7677140944126
4646,74.05042946056577
4647,389.8089209629565
4648,140.8362127392868
4649,427.3182528736132
4650,53.91937366113533
4651,204.70909226185648
4652,521.5193101491994
4653,345.3334586769544
4654,453.06090201672987
4655,65.47169733935985
4656,402.68419694219756
4657,141.2803551897347
4658,29.071563381277535
4659,338.3995211691064
4660,482.4243337493423
4661,257.6539267008714
4662,256.6259191819642
4663,411.7954023696494
4664,20.17282236983271
4665,657.9712127809357
4666,1018.0282437931279
4667,349.619244663794
4668,75.80302016896336
4669,338.5707578405428
4670,160.38323035682518
4671,331.6604203868126
4672,61.762898597270905
4673,292.2934748551679
4674,119.66766162081439
4675,247.708198014217
4676,416.6911113527315
4677,357.1563323697413
4678,392.7879371920838
4679,230.06672194301785
4680,425.8779038519221
4681,73.16506112250688
4682,222.70841132253824
4683,292.6919048595584
4684,392.2714863401096
4685,617.3812254360449
4686,122.89271391838749
4687,954.6030835804929
4688,565.008048235536
4689,1069.6957248473825
4690,371.6441072013399
4691,117.48351481752748
4692,19.716801903998217
4693,124.97810774492775
4694,747.6415918572005
4695,20.03464071305795
4696,110.84721668581946
4697,282.3151242897196
4698,262.5660604710496
4699,87.65744937936599
4700,797.0588951947095
4701,187.43310575051729
4702,499.3887420977192
4703,422.93690469237356
4704,219.08514816489918
4705,290.5584646758344
4706,675.817210248805
4707,260.0326806675329
4708,360.62621255194483
4709,166.55870318052916
4710,938.2284866681008
4711,100.17453530268486
4712,449.658355505133
4713,349.6372327021194
4714,293.6755768907645
4715,145.32564613139678
4716,870.3019000587102
4717,322.0758057850175
4718,453.38887341857446
4719,561.344976667245
4720,309.6354312389408
4721,276.8695547172477
4722,742.0143980619772
4723,531.9381574985874
4724,423.0855267471205
4725,650.3213488941004
4726,413.8754121930374
4727,87.80189426221587
4728,497.8768850452772
4729,1160.181118303354
4730,817.7388908000736
4731,112.74861796289942
4732,149.34076656331578
4733,298.43146145364074
4734,398.0642786212568
4735,425.4655233079894
4736,606.8654009740691
4737,33.25360054918658
4738,354.25768958022473
4739,156.99999087273426
4740,531.1130392513523
4741,181.9683200789996
4742,283.71633297223246
4743,782.3668447389961
4744,127.82532256271094
4745,1603.787539247762
4746,343.4320892332825
4747,38.4922072818786
4748,409.1606669339164
4749,221.10629769383854
4750,216.21023973081347
4751,701.9068674598597
4752,98.01416571613531
4753,940.0314727604207
4754,325.6930272012179
4755,466.4944698911186
4756,217.75384418363754
4757,118.97191483993065
4758,113.45806709053245
4759,317.68029200633487
4760,306.02895212506513
4761,267.55963749767886
4762,702.4120708070617
4763,924.7380020860131
4764,86.14863469120024
4765,26.479988281010083
4766,394.96073825587604
4767,116.12158282556156
4768,641.6950576062139
4769,255.98999016174955
4770,329.3134019097989
4771,144.67757236305954
4772,105.91807426968849
4773,180.84326599954014
4774,163.4864890239438
4775,187.5065468764901
4776,448.6899015236124
4777,280.5322016093302
4778,315.1568965786408
4779,237.04260227690796
4780,446.33278765821234
4781,216.0420022358058
4782,625.9449899086982
4783,842.54790727602
4784,58.48072686458824
4785,58.85741134634189
4786,334.8751065143476
4787,13.924802280923544
4788,261.70580712998145
4789,994.480731553538
4790,161.6889549877427
4791,573.4506550649925
4792,391.2978993089375
4793,383.45165047133736
4794,411.38440065216327
4795,324.8561870150701
4796,269.1874912989575
4797,1018.4653489826867
4798,516.6218260648013
4799,157.42740021122094
4800,127.8748360074229
4801,283.89419257588895
4802,373.09075459814477
4803,117.52812958324162
4804,206.19611526196812
4805,271.55339469255654
4806,26.732258522951668
4807,79.26351972883973
4808,367.8551844666214
4809,456.24320817556594
4810,250.62180877106965
4811,187.49656976633233
4812,141.2844393906692
4813,490.09843664706466
4814,21.51772441833643
4815,121.18702306915864
4816,984.5144959843351
4817,438.60498664038425
4818,37.68288129703384
4819,207.38500864395573
4820,124.37119639144255
4821,402.0288317634769
4822,124.50828198383999
4823,352.403799811705
4824,65.08036599353859
4825,490.23273881910126
4826,187.3417126648337
4827,348.3086290373954
4828,259.44110502894796
4829,415.8238026596114
4830,120.85180303020566
4831,249.28703800204258
4832,608.5752531550596
4833,84.56981311670087
4834,531.5135713100633
4835,760.33384365309
4836,334.0458068144617
4837,334.9761375016799
4838,847.0113254604021
4839,21.06083977483251
4840,637.6874997379152
4841,71.51159759493194
4842,500.468786241985
4843,1061.4878403964528
4844,194.4538516415642
4845,164.83915352005442
4846,81.29706625447025
4847,391.36618568972085
4848,296.3470631671042
4849,514.1753085256773
4850,395.1700976127389
4851,83.14997488684806
4852,10.697523231911893
4853,396.4687069315802
4854,204.86140219903737
4855,647.7721101555991
4856,115.84905580500494
4857,348.7995009811
4858,408.1643139167657
4859,171.9911157730825
4860,197.31930107690482
4861,219.6193413232667
4862,226.00103016824553
4863,649.0598473900128
4864,107.18326559117963
4865,666.5484381068997
4866,190.02919730311856
4867,232.88711886298327
4868,605.9707170065736
4869,124.22345396178095
4870,244.78928383847582
4871,88.64153006212555
4872,226.05273227796482
4873,376.3795451154622
4874,656.342232031965
4875,177.1541125365234
4876,387.41670541979863
4877,197.48777070610055
4878,341.9250791341413
4879,92.34911738537535
4880,480.3547474989651
4881,225.73165918607137
4882,179.36952797983966
4883,573.9619322183462
4884,544.5266734754804
4885,1008.163074394862
4886,616.9772772529361
4887,190.62672611812573
4888,387.9114357219689
4889,755.2355104556043
4890,532.8583377624884
4891,1315.5396933699615
4892,125.09657116216113
4893,81.98999862857144
4894,23.275210423473535
4895,196.97283158050303
4896,446.01685183923803
4897,249.5552704997027
4898,608.2796694852847
4899,59.353957979360416
4900,479.1256649878201
4901,400.28922013978934
4902,136.91857044922452
4903,323.57923505807986
4904,415.81093898304385
4905,578.1868383392294
4906,1028.2937599214222
4907,258.29776577696714
4908,607.1441092721719
4909,286.90938223704234
4910,275.611923110769
4911,376.5196548551876
4912,85.76605580529213
4913,232.53876789618585
4914,673.3922085796983
4915,521.3147184812541
4916,42.76465169301941
4917,425.9872869674322
4918,295.85628015151303
4919,117.81756695318157
4920,634.0839457053058
4921,577.078914787258
4922,578.0198002028034
4923,132.2679613386481
4924,581.7678028570894
4925,17.424443808806036
4926,885.3466089091338
4927,32.22476500551573
4928,477.30052996502974
4929,309.730184765087
4930,426.090427259264
4931,610.738680468004
4932,229.9623328822987
4933,871.1688412796398
4934,400.74938524499214
4935,398.71645522534703
4936,942.5055504385743
4937,217.7250838768835
4938,177.0283698417433
4939,104.4199950104804
4940,260.1859075206973
4941,290.0087247571428
4942,545.439017207516
4943,94.93523901754833
4944,531.7751501465543
4945,164.30737663031584
4946,1053.323901440588
4947,31.99067114980659
4948,25.759982790239995
4949,389.86120353431727
4950,226.02016758384474
4951,349.40743144266895
4952,438.4191576889359
4953,86.38580308371584
4954,390.7697164635728
4955,324.09591892682954
4956,507.9489265566246
4957,428.5614193864
4958,276.72337217303874
4959,268.6520937722799
4960,699.7337478712192
4961,833.7288979049081
4962,101.84936098174994
4963,69.91201661625634
4964,221.67283700438418
4965,425.53372662514573
4966,796.8217350733495
4967,381.5669298850951
4968,85.04807192436469
4969,518.6998059644741
4970,503.00664659653035
4971,120.33465491821512
4972,617.4413771363528
4973,474.01965371650846
4974,652.7178138934058
4975,639.4186195791002
4976,94.45564154763747
4977,215.0467141823884
4978,471.65078282973593
4979,447.3359152896943
4980,285.6723909275204
4981,215.52134120275755
4982,290.4872561143609
4983,1352.3508052223979
4984,246.61499691366754
4985,104.24024270767904
4986,95.90830626124102
4987,103.02861612005964
4988,394.75983927052664
4989,334.4922996649081
4990,480.46644750217655
4991,707.6203841717826
4992,258.50678151397756
4993,195.96682380583127
4994,367.40617486089167
4995,270.4892344447634
4996,534.7365978125788
4997,580.6782196046573
4998,143.0922391707443
4999,1627.3313042930833
5000,427.66993751512797
5001,136.3560782736391
5002,149.642573371284
5003,291.3296540778431
5004,193.5213118677958
5005,1269.178091879186
5006,42.90718886030349
5007,68.4883107398813
5008,256.2965691703388
5009,173.67294891672697
5010,314.85950810529926
5011,41.45009954464583
5012,41.186934339310675
5013,895.2409841732743
5014,241.77537808782282
5015,68.12224836292616
5016,793.1038893491514
5017,118.7538880230534
5018,15.494466694466313
5019,128.93031230495913
5020,276.56488877789633
5021,296.79695021721653
5022,166.8639217569332
5023,858.4171456385352
5024,222.58976404618613
5025,319.0851752860975
5026,372.7439086783645
5027,724.3082692994813
5028,556.6205117627185
5029,415.83620985978854
5030,357.6997306749262
5031,142.8804520884844
5032,236.20834853292763
5033,1606.2508716796099
5034,67.57676357918328
5035,324.7104240168407
5036,655.8473988366459
5037,97.6340611259577
5038,288.36538626840587
5039,218.195230471928
5040,32.674367671385426
5041,129.4788675154289
5042,902.3893936883893
5043,226.82371061870626
5044,189.82396731681075
5045,97.14442734623785
5046,259.94265014381494
5047,200.28567100198256
5048,182.0394057852005
5049,84.49683106078575
5050,599.6261187858016
5051,323.7755392692076
5052,236.49293240537168
5053,106.63408526590243
5054,74.06592111352913
5055,384.4251780887933
5056,306.34091064178585
5057,565.4463664488583
5058,998.5509703704067
5059,902.4140894354034
5060,144.19438545021663
5061,637.7814544574383
5062,335.35483327300864
5063,355.9507180956458
5064,509.36695422024997
5065,404.6316284533506
5066,556.6837588863453
5067,91.2955341136797
5068,206.13120097503742
5069,144.15159408491309
5070,438.2242673616506
5071,448.033912633471
5072,425.6351065169787
5073,318.93104556816894
5074,47.28546017845458
5075,675.2310416729022
5076,624.9446496576296
5077,223.53230017206693
5078,542.3047454502782
5079,1140.143805214601
5080,579.2593241293034
5081,293.77174810985696
5082,14.319092600268835
5083,77.41388676741744
5084,100.65615688295802
5085,101.15439562939383
5086,121.31541023565582
5087,118.36506443392067
5088,438.32064736094935
5089,685.9510411592719
5090,328.04679901181237
5091,393.2076491698645
5092,338.07759953944424
5093,603.2886106222494
5094,953.0117993052671
5095,736.0074195193782
5096,224.4924938717794
5097,305.02937255628643
5098,991.5440066499771
5099,484.67593868181393
5100,583.9143735303221
5101,142.65011939047315
5102,462.32493296877084
5103,528.825820333814
5104,246.5846607553074
5105,30.810687831585174
5106,536.259425773895
5107,268.50546365258003
5108,380.7669761605989
5109,313.86494831546145
5110,293.5345737667452
5111,210.46530417289003
5112,151.82836388884095
5113,314.96382376393507
5114,602.6975493599008
5115,312.2955747034105
5116,220.63828891189524
5117,716.4826220069366
5118,104.34715171671736
5119,196.71615785658275
5120,361.2548570764083
5121,642.3469955863018
5122,424.45974431126103
5123,55.37618204419014
5124,564.7862670719661
5125,441.16632154828966
5126,654.2855836545909
5127,411.36890817247826
5128,721.391199682268
5129,212.74023299124357
5130,221.30026694644354
5131,377.02322001456406
5132,756.5257660348059
5133,297.1920338156047
5134,723.8032825016087
5135,424.95998627010545
5136,165.29076603787118
5137,201.7449336785454
5138,162.74407195420775
5139,224.13195155317933
5140,522.7955753634888
5141,106.17521617276637
5142,266.7027416392347
5143,392.09800632867183
5144,1020.6922122702562
5145,474.084695801203
5146,564.8422015526428
5147,421.5770877677206
5148,36.71999842902489
5149,186.1317920411266
5150,683.2541219698985
5151,1032.8221886320227
5152,578.1008693122558
5153,71.48311304758015
5154,230.00472116088207
5155,437.067441195068
5156,401.40194950341777
5157,37.09628020317319
5158,218.66055158256503
5159,253.94522056737466
5160,559.0535625921362
5161,182.13211792698
5162,644.635557896698
5163,149.65640780019567
5164,84.59038545086845
5165,361.8803600563128
5166,753.4025580916807
5167,306.96301460845194
5168,1617.309331202513
5169,187.37233126951716
5170,364.57994604608336
5171,203.0572115189811
5172,196.7821015718155
5173,56.73755486143957
5174,88.59711013916811
5175,66.05845620747775
5176,238.18871627202807
5177,82.55105656943928
5178,325.3668597735898
5179,290.95194833949705
5180,641.7657128435626
5181,254.84903093034077
5182,125.94604045584889
5183,409.02968656554634
5184,42.90236952810732
5185,296.0389651966346
5186,1157.3882917493402
5187,850.7164949805905
5188,310.8138586409063
5189,59.53657956172058
5190,440.1258116185623
5191,401.5617162800732
5192,284.71392763988746
5193,277.5621970800233
5194,151.77773866453057
5195,130.04470873220515
5196,22.174707688750082
5197,320.48875423354576
5198,12.133118246279246
5199,488.5508479217054
5200,285.5406068202911
5201,279.753869101836
5202,193.51678868902297
5203,237.87430660381446
5204,567.8833644589577
5205,472.7528801945735
5206,494.71863854248915
5207,96.89742945882288
5208,887.5282611431849
5209,254.07023792882234
5210,91.33103260629663
5211,194.35834429919362
5212,20.691004087717392
5213,176.1437794988964
5214,321.6531767879113
5215,136.0293487982678
5216,187.38946871885602
5217,293.126328597574
5218,214.771813882468
5219,151.27671619816132
5220,529.5006514465813
5221,369.43156538657394
5222,889.5323399279745
5223,196.6592728899809
5224,58.70664866603653
5225,720.4200903203371
5226,502.8108150093147
5227,493.2503245294104
5228,512.2670859415063
5229,527.7861600192399
5230,392.9940238136705
5231,238.79541756404072
5232,284.0562565917762
5233,563.6390050305475
5234,302.6963561106144
5235,850.9571250600259
5236,1598.092537219501
5237,188.34225495030302
5238,72.42398542465153
5239,288.816634705395
5240,713.0754436889064
5241,209.15406463064846
5242,411.50765308580486
5243,608.0423446712691
5244,275.68257215324525
5245,17.390957011146437
5246,283.793775108242
5247,118.86228581351897
5248,413.39883291068463
5249,990.2352782409287
5250,229.2110785884702
5251,112.26204707165249
5252,496.5926800327823
5253,378.90227206595534
5254,265.2841740560062
5255,38.372235460829934
5256,27.377580948487935
5257,618.9415354540159
5258,378.1606752013218
5259,38.918339478010786
5260,46.91976583430536
5261,158.1489568031628
5262,395.31486225273363
5263,168.4315435623285
5264,142.1056803602988
5265,709.129240367554
5266,905.4007443378904
5267,320.9752327755614
5268,157.92501074971733
5269,175.73010524727377
5270,348.9915647237072
5271,270.3876244675582
5272,59.53149458917664
5273,470.8343527349536
5274,314.35567974974606
5275,1291.7015163515343
5276,382.4674729523449
5277,48.604037618202284
5278,154.62206389358653
5279,404.08468380535226
5280,171.78100373938238
5281,268.22691098424406
5282,102.4412884771943
5283,74.49153563980536
5284,127.5034032321422
5285,48.42834620125737
5286,289.3632672542337
5287,112.35727942808303
5288,60.40029465682841
5289,392.71884401720274
5290,341.5004696068044
5291,241.182476308326
5292,928.3673616085691
5293,393.64362123267495
5294,96.78991176488475
5295,418.4484688625796
5296,177.56632312502234
5297,217.1077975527175
5298,98.56577393129409
5299,413.85926822507366
5300,231.92068029887184
5301,275.2469313298447
5302,89.10563437709352
5303,104.3943800916084
5304,317.6725065232492
5305,257.83945250047697
5306,1897.4553958291008
5307,528.8951235693852
5308,53.03689706508014
5309,1164.0634579089037
5310,660.6323786439074
5311,502.8698663891148
5312,196.3438433925283
5313,659.9423316322833
5314,346.31693103043796
5315,32.31499935624202
5316,255.92067983878366
5317,985.388450728534
5318,263.87000653839846
5319,223.2741652391931
5320,364.01052914977396
5321,14.386144813895651
5322,276.7525695713768
5323,138.02458949922712
5324,470.01220581190114
5325,1453.916990675306
5326,222.1808342528124
5327,393.63922807466065
5328,170.62099241035938
5329,695.2764905497382
5330,157.32586356177777
5331,213.64669762086098
5332,65.45791978925517
5333,349.0891457762535
5334,67.67576941677706
5335,136.45131702939702
5336,576.6832217494011
5337,630.4095209514836
5338,120.1227432303274
5339,389.7151201250768
5340,144.9358187576813
5341,120.09256105929607
5342,317.26395036287937
5343,267.82887181814215
5344,608.7231810568064
5345,872.928808354275
5346,783.9556344065614
5347,416.2252228972219
5348,267.99606055141913
5349,426.7664132312337
5350,421.94369298345305
5351,239.23358790263117
5352,101.89095644809062
5353,140.38069185084763
5354,251.9992308541228
5355,164.35003285940408
5356,466.055679134587
5357,300.0438376774316
5358,369.0031287656801
5359,80.63599000205888
5360,608.7822043291497
5361,54.33703251014105
5362,124.32298033096332
5363,514.2580839122675
5364,131.38296076506546
5365,137.30615928425271
5366,603.8218462039152
5367,193.4926164564907
5368,24.260420884915188
5369,343.0472331651963
5370,264.89507922987355
5371,52.61157054124192
5372,447.62769739630227
5373,361.4409071337727
5374,1124.6145241681945
5375,221.49143417137626
5376,177.0609832187476
5377,735.3719955633139
5378,464.91646523747784
5379,595.0436981423912
5380,127.52752405033839
5381,318.24994947262593
5382,359.6470324452753
5383,629.6136314975134
5384,256.6897468758623
5385,305.19892384423736
5386,39.83081769123005
5387,763.1150369705898
5388,243.66734280754963
5389,465.1063018787749
5390,343.0715096927762
5391,229.27066084418945
5392,931.5252891022776
5393,153.63218645069486
5394,92.84462236846598
5395,350.6153789740916
5396,28.748585234639968
5397,471.4486723495976
5398,143.21743457547737
5399,240.98912563307667
5400,743.233589176432
5401,455.2404998553017
5402,229.87924263505016
5403,1135.805730363136
5404,21.389263642426137
5405,84.31593984839154
5406,214.84689736899597
5407,7.926475588802611
5408,338.4409420343403
5409,719.4495887165085
5410,821.6506590689095
5411,98.17338750645936
5412,88.01485880280863
5413,204.974918778099
5414,337.1741082899651
5415,347.1895102435345
5416,676.4614377296297
5417,362.0980708679488
5418,243.84713694241137
5419,1267.153445219095
5420,457.9245924530668
5421,596.1597672535431
5422,191.80147338760975
5423,284.86410244741757
5424,280.2748957464712
5425,365.8819268609257
5426,4.163372257844773
5427,635.909979397642
5428,214.92436293358656
5429,1043.9345817054943
5430,102.25626134928326
5431,409.0841653755857
5432,687.0333329861636
5433,207.31070509444865
5434,924.2949245775562
5435,472.62432578654585
5436,290.2551949137202
5437,773.0412604191042
5438,47.57517839926196
5439,202.55104583773038
5440,622.0727555543349
5441,806.8970051439484
5442,1235.4035608856843
5443,224.38116802637498
5444,372.233896005418
5445,137.533659225796
5446,1238.4936756841262
5447,164.16314526876008
5448,155.86982515536005
5449,416.38968705879364
5450,325.27904265078234
5451,131.77505331577896
5452,416.00948939639613
5453,364.08419704615466
5454,48.344938822312564
5455,87.06303832723847
5456,423.6610618088996
5457,88.31475109903936
5458,208.48032831039242
5459,1384.2519916447995
5460,438.9677076927104
5461,158.55209786120292
5462,233.51893231049687
5463,398.9284492054432
5464,351.70761936933036
5465,365.9087538249079
5466,369.10753332493965
5467,248.8961961514364
5468,36.57358594784299
5469,426.002620487519
5470,460.6975914944508
5471,292.88629999173287
5472,206.55584961561527
5473,109.65921373136653
5474,450.8394426401045
5475,200.64619026172912
5476,58.24462425755797
5477,54.97144173722219
5478,436.8091486239882
5479,101.65332107314377
5480,140.61681856028093
5481,384.11889222239967
5482,293.17145131121504
5483,237.05318753774696
5484,97.54980309399126
5485,551.9399103875578
5486,488.3841753615431
5487,754.1363496723803
5488,348.32978736216194
5489,208.13440050119704
5490,188.00533460856929
5491,179.9674606081003
5492,475.94092464834773
5493,426.47683402743615
5494,958.8083705023981
5495,220.56117138523246
5496,302.41002703449493
5497,151.6150247532684
5498,358.08548807092814
5499,262.4966228368769
5500,568.3803619353159
5501,317.0681741785065
5502,453.07529745613084
5503,381.8660934069619
5504,215.78898172408213
5505,533.1703796216785
5506,269.50793688819164
5507,366.16987587820944
5508,669.594568023634
5509,54.0955994727163
5510,197.49312849913392
5511,82.67948231712207
5512,144.7264279142952
5513,58.55226601722424
5514,418.5900261142428
5515,825.8632040401594
5516,482.4037054465534
5517,601.9113015831086
5518,247.47828943268718
5519,45.96569859771818
5520,416.1849690074406
5521,180.60109687685312
5522,26.52478437078071
5523,125.37527269583761
5524,16.49556330449058
5525,422.58072703612515
5526,414.31846863517694
5527,18.38388857748073
5528,56.42667034126578
5529,532.6143942711064
5530,685.6833543966428
5531,425.36420806928453
5532,89.08678827005285
5533,133.10066485808173
5534,164.0708948568449
5535,441.0475288884617
5536,862.1773734208666
5537,105.67293820773061
5538,602.0630734381352
5539,89.35874938691599
5540,277.9408608877772
5541,387.3617723274748
5542,407.83879971931066
5543,483.3961370536045
5544,228.44556722609363
5545,508.08462749182786
5546,237.21410366637855
5547,124.76201962692464
5548,169.9447713430838
5549,190.75935403919573
5550,1015.8898028414435
5551,346.9467180575076
5552,180.5340553646383
5553,845.0949212334936
5554,218.92007709199618
5555,255.73684180963923
5556,185.7307188270997
5557,458.956470731685
5558,606.4378193593371
5559,149.7563215907406
5560,43.35946439589743
5561,252.87310539422785
5562,926.5113596176752
5563,101.6745581442066
5564,631.7663935905717
5565,846.6114266406619
5566,565.7600413677395
5567,322.68496381894914
5568,187.43873388437305
5569,149.11860096633686
5570,130.87346315427726
5571,390.3096559097781
5572,214.94600367264485
5573,334.93918778151516
5574,714.654794321274
5575,830.8133374037453
5576,166.46047133662105
5577,819.7520332218068
5578,289.20889642945707
5579,205.79025684987622
5580,144.77477494947917
5581,141.6482054764431
5582,553.8722462070253
5583,143.15878824995147
5584,484.5495952619781
5585,1187.9222243050633
5586,222.7758781157503
5587,203.25716309860607
5588,70.47997886891662
5589,1179.8189309113716
5590,149.55757748018254
5591,351.29727735482504
5592,368.19706922762055
5593,120.55535344201053
5594,336.2416395044127
5595,284.43910094927026
5596,109.56269152512876
5597,317.94585288976583
5598,440.91205819529097
5599,837.2806689554461
5600,120.5088969856309
5601,15.32004157321678
5602,198.5191811285062
5603,560.8156069567577
5604,763.3429391540892
5605,1046.6691611638696
5606,416.8223446315847
5607,172.88893265350387
5608,442.7725504643006
5609,406.3779518044144
5610,993.3842628315302
5611,1026.2266991333663
5612,167.65280379605161
5613,397.75290633069045
5614,427.38526678804516
5615,402.0617333914108
5616,737.6653856474818
5617,125.54434520026115
5618,282.1550476640289
5619,487.8845904269095
5620,235.20120415951538
5621,13.571685290160636
5622,85.94824607039979
5623,903.574559226492
5624,557.0801212219873
5625,316.34494541671467
5626,100.17808290923958
5627,456.6909492093886
5628,85.12235482452782
5629,408.0415890508598
5630,625.2205198147473
5631,98.91600157825596
5632,132.96975072022727
5633,986.0443336643416
5634,554.9164642569446
5635,546.8528841002885
5636,517.5079097187752
5637,153.23906495850113
5638,98.8004329628168
5639,260.3752746588581
5640,507.1746545592087
5641,517.7333131684217
5642,921.2849954196184
5643,1489.8651378426505
5644,255.72465550458978
5645,332.36488725921765
5646,233.92439966607057
5647,710.4124657909264
5648,676.0555308889078
5649,227.45694122843275
5650,203.73560467092761
5651,129.42417328372036
5652,137.70245707725675
5653,501.32569769282884
5654,115.16005252804621
5655,190.88228091202183
5656,16.301093115172485
5657,641.9301446819921
5658,213.71213302626293
5659,169.37932051959942
5660,208.28775337463972
5661,273.0074191517456
5662,603.7360249661791
5663,393.4247915095661
5664,56.08497141566521
5665,576.1844896204132
5666,467.9329043489672
5667,234.13766384507326
5668,365.8638811560093
5669,538.1020316542084
5670,592.8471188435516
5671,441.0680086384393
5672,472.0384197560212
5673,496.39187346989536
5674,214.3683112219031
5675,492.213141520574
5676,65.21892669132691
5677,428.946056687785
5678,28.843716142151425
5679,349.82139149933016
5680,246.89779172450153
5681,17.174184342750227
5682,433.82211379206075
5683,385.2572440550123
5684,120.66593675839503
