,Buy_Sell_Samples
4161,0.0018037491317505195
4162,0.003361202246860543
4163,0.0018105633750008887
4164,0.0013642748627984474
4165,0.008669552127311771
4166,4.788815295514362e-05
4167,0.00010599369648057123
4168,6.106370171193756e-05
4169,0.001085758253316719
4170,0.007335816944728343
4171,0.00014467826902212034
4172,7.780014494571892e-06
4173,0.0002768094555362178
4174,5.748018887283041e-05
4175,0.0002232008610961751
4176,0.0004721849696132425
4177,5.005393725153223e-06
4178,0.002148922206377525
4179,0.0009386733636522502
4180,3.6503504789971764e-05
4181,0.001649642864613124
4182,0.0011598353290555754
4183,4.883671588221001e-05
4184,0.07854167474234158
4185,3.0042790392719513e-05
4186,1.3386232263358313e-05
4187,1.98507235145468e-06
4188,8.737457698352215e-05
4189,2.6464311294318216e-05
4190,1.749676611933264e-05
4191,2.3748179728345498e-05
4192,0.0003967507980838079
4193,0.00039612777946930347
4194,0.0013807404163903457
4195,0.004255908861408182
4196,3.904247365791381e-06
4197,1.9776533770886703e-06
4198,0.0001065349155314611
4199,1.2735132985300598e-05
4200,9.640001900332092e-05
4201,0.0003907987898553259
4202,1.4154886613891139e-05
4203,2.1684916388154094e-06
4204,4.901530124831935e-07
4205,1.0182161539733703e-05
4206,0.00041496386599777974
4207,0.0022659996422031287
4208,0.00029747913044983053
4209,0.000688907164346653
4210,7.728519001704621e-06
4211,0.00013647231626521655
4212,2.817195657998057e-06
4213,6.471081582006674e-05
4214,1.8555692856895172e-07
4215,0.007259780174991093
4216,0.00040155579291253034
4217,0.0006977586622335011
4218,2.1691233035844736e-07
4219,3.204821563557381e-05
4220,0.00026789919458486877
4221,2.8081861241790938e-05
4222,0.000583190268116651
4223,0.0001184916528697348
4224,0.046685671525506074
4225,3.315418526387724e-05
4226,0.0014066692649244777
4227,0.015234813040932106
4228,0.00021231512738404057
4229,4.3144660019018366e-06
4230,2.5763809157347057e-06
4231,0.00043452785891449853
4232,1.2881367580281637e-05
4233,1.461138376327408e-05
4234,0.0016544765431029894
4235,1.3190479874605877e-05
4236,0.00020534261285477858
4237,2.5641860896834114e-05
4238,2.771874677111392e-06
4239,0.0001267866423224808
4240,2.1742874333804945e-06
4241,0.00015290459893943297
4242,1.2052622367117282e-05
4243,8.141283516293441e-05
4244,6.486663963480037e-05
4245,0.00042277777027419875
4246,1.720763725540901e-06
4247,4.863049791223521e-07
4248,1.5609351557882742e-06
4249,0.000527427484728215
4250,6.863600569559333e-05
4251,7.574597190017337e-08
4252,0.0001067641074153069
4253,0.003466004296440692
4254,5.063100949483839e-06
4255,0.004434177609202417
4256,1.3417716934303742e-05
4257,8.108229225290473e-06
4258,0.010107970247301734
4259,3.0301058122956436e-05
4260,0.0005445664051695261
4261,0.00010382399018470261
4262,0.024080621475368387
4263,0.30931702081284423
4264,7.67426593028047e-06
4265,0.00017613432243234104
4266,0.0001055995590813596
4267,0.00029329787362319184
4268,0.011602604335362598
4269,3.859671381995177e-06
4270,0.007427873799736227
4271,1.300967219294462e-06
4272,0.00023253553390679917
4273,0.002150306706486883
4274,0.01232100769537373
4275,0.0036514833497875007
4276,0.005819348068666397
4277,0.007134152940137106
4278,0.0001202341242703312
4279,0.07961015093233727
4280,0.0009864659213815864
4281,7.241171849487404e-05
4282,8.210245734039694e-06
4283,6.863989738446874e-06
4284,1.8459048250047008e-05
4285,4.993277354955949e-05
4286,0.0007088258562451391
4287,1.5668795129222785e-06
4288,0.0002955989291926486
4289,4.396368555953137e-06
4290,7.240117285853166e-05
4291,2.800946631406484e-05
4292,9.274575530162568e-06
4293,3.5460249102188776e-05
4294,0.05282559653751236
4295,0.0002180922655486227
4296,9.651143984050866e-06
4297,0.00013827907395413442
4298,3.759215331313419e-06
4299,0.00012214495390426932
4300,1.1813469181682995e-05
4301,2.8285720599072e-05
4302,0.00015897536092210376
4303,7.053228099220317e-05
4304,1.4623696188984356e-05
4305,4.7975545377795646e-05
4306,0.03479096818554279
4307,0.02497137073860663
4308,1.0027326365148342e-05
4309,1.9009960189515598
4310,6.19413767741878e-06
4311,0.0007983943901552546
4312,5.938019946087648e-06
4313,1.793166932668544e-06
4314,1.9234403766247508e-06
4315,0.0008249593365909624
4316,0.001220302458431432
4317,7.889175997654284e-05
4318,0.0004879703603188317
4319,7.027023617868866e-07
4320,3.080480116278396e-06
4321,1.7544657134337945e-05
4322,0.0008210228278044158
4323,0.00030392374623144295
4324,4.4698890102195236e-05
4325,0.002588384264514142
4326,7.534852693303903e-07
4327,0.01656232192610143
4328,0.009280171893132235
4329,0.0001151218483326856
4330,1.8591814150655566e-05
4331,7.072276851054832e-05
4332,3.6694232813801205e-06
4333,0.00011126176919360622
4334,0.0011555131918350957
4335,3.2579379491718127e-06
4336,3.3361954906756736e-05
4337,7.640220753410273e-07
4338,1.0895136887863206e-07
4339,1.1284398374310802
4340,0.00014994153136151588
4341,2.5618724518994395e-05
4342,0.006735562253974124
4343,0.0023114176929321514
4344,0.0002260696232646612
4345,3.86355828237462e-08
4346,1.7262566747335283e-06
4347,9.978275603754275e-05
4348,6.092469868795726e-05
4349,5.7564235441994405e-05
4350,0.0018435962030332747
4351,9.903186433995915e-05
4352,0.00010817180195142342
4353,2.6691010798495913e-05
4354,0.00013735434488508112
4355,0.00017150475346111227
4356,0.0016837656507473055
4357,0.0006048352543677643
4358,1.8678411115506577e-05
4359,0.058089525158111166
4360,0.00620673026050483
4361,1.7414728804530184e-05
4362,0.00010093935908866899
4363,6.018883004095327e-06
4364,6.0951277013171814e-05
4365,2.6616966388128435e-06
4366,4.262015521848695e-08
4367,1.371659049221203e-05
4368,1.6321259031010185e-05
4369,2.720815069191754e-05
4370,0.013618592469178244
4371,2.5362096794190527e-05
4372,0.0001618105536952055
4373,9.939137913862036e-05
4374,6.634367543353901e-06
4375,0.00017201593663354657
4376,0.0003560144231850493
4377,0.014540922517515726
4378,0.0025697401299330878
4379,0.00018944184846589129
4380,0.0004365648455190211
4381,1.3657574955039013e-05
4382,0.004998512189268946
4383,1.7413916427673305e-05
4384,2.8718593343333456e-06
4385,3.604185955619989e-05
4386,0.013011916571853414
4387,4.6752808292635375e-05
4388,4.338998724311949e-06
4389,4.22597148327156e-05
4390,0.044223854984363785
4391,0.000470058956844192
4392,2.145924079024707e-05
4393,1.8079959151501303e-05
4394,0.00012612872379116408
4395,3.7974647929390333e-06
4396,0.003217962526676876
4397,2.8796239748343176e-06
4398,0.00012013506401105237
4399,0.0008093475475251606
4400,0.012827021100972402
4401,2.9134297159156755e-06
4402,7.045078941793733e-05
4403,3.824549769342483e-06
4404,1.693835094648783e-05
4405,1.4906312833290691e-05
4406,3.7106961253099384e-06
4407,1.218321516360916e-05
4408,0.000152168631042103
4409,3.2151500054296345e-06
4410,0.00025977412380033326
4411,0.0018264088689999318
4412,0.0008282491142766964
4413,9.508870736211336e-05
4414,1.4519231939955485e-05
4415,2.3797845306753606e-05
4416,0.02460419298449871
4417,1.5953514835972805e-07
4418,0.00039253324459076976
4419,0.0005519841983546458
4420,0.006517057264165702
4421,1.1313995112894035e-05
4422,3.9096058565880855e-06
4423,2.926111637036155e-05
4424,0.0013875136704833634
4425,0.0008114870049243268
4426,0.0006293684361446621
4427,0.0006475918484176441
4428,5.829782319591488e-07
4429,0.001226329532665952
4430,8.359823693921883e-06
4431,0.006072563880832161
4432,0.0005650595121963196
4433,4.922205556676968e-06
4434,3.466919502986457e-05
4435,0.000518723813170752
4436,3.985763367802296e-05
4437,7.4439070951348985e-06
4438,2.996986330124802e-06
4439,2.6359028078827106e-06
4440,0.00017985949565712715
4441,9.69472151229914e-07
4442,3.3913592884922904e-05
4443,0.0003528667902688909
4444,0.000797203740651977
4445,0.023974128895943397
4446,3.745171636377083e-05
4447,4.287382410630781e-06
4448,3.058636933656508e-07
4449,7.24686437035414e-06
4450,0.0004507596815755319
4451,0.0007106318310381918
4452,5.915835760443366e-05
4453,3.1452526580468625e-05
4454,0.007850823314517955
4455,0.000260718319198752
4456,0.0013078465434051094
4457,0.02050613926085565
4458,0.00024294561554768208
4459,0.00022709838462497452
4460,0.0005569372968768335
4461,0.0021458785441209475
4462,3.59579908006956e-07
4463,4.665450857020014e-05
4464,0.00023362403564187653
4465,2.288961193721908e-05
4466,4.304872940720187e-05
4467,0.0011905254260441641
4468,4.307457208379386e-06
4469,0.00012888551294485708
4470,5.565179576097824e-05
4471,6.519578881168932e-06
4472,0.00010565730400398096
4473,1.6725556680912216e-05
4474,8.27760419493668e-06
4475,0.0005977710676520214
4476,0.000101013553756261
4477,3.393393667149184e-05
4478,0.0009453540790731528
4479,0.0039841578552757715
4480,0.055651305026804335
4481,6.259461952184237e-05
4482,1.785711615592883e-05
4483,0.028040739784861435
4484,2.7503161061560386e-06
4485,1.6060107126380882e-06
4486,5.199521646571283e-06
4487,0.0050534547713910975
4488,1.7790659450338328e-05
4489,0.0025633563704435375
4490,0.014537323365292008
4491,0.0011519599110345743
4492,0.0005578571469411999
4493,0.00012288180597175256
4494,0.0014240648599432972
4495,1.1778672021093609e-05
4496,4.7828346004652095e-06
4497,0.0003424587501587526
4498,0.004537845526948734
4499,0.0004524986942928186
4500,0.743198716971753
4501,5.4070274450943345e-06
4502,8.585116256452783e-05
4503,2.4129992951088536e-06
4504,0.0031904993846601556
4505,0.0007027126471963619
4506,3.1837578916413316e-06
4507,0.00576504299622375
4508,0.0008540777667646306
4509,7.451484222913562e-07
4510,0.00020669670000325672
4511,7.872908970117166e-06
4512,0.00020517078088794227
4513,8.627968418783396e-05
4514,1.9198631574787e-06
4515,9.47087843773696e-07
4516,1.0817942641668161e-05
4517,1.354466337212211e-05
4518,8.774423076724604e-05
4519,6.199203233864069e-05
4520,0.0002306568491353529
4521,6.195937066253147e-06
4522,0.0005626064592081792
4523,1.070205564647346e-06
4524,0.004597190146442545
4525,6.801350691479291e-07
4526,1.4616928823725108e-05
4527,5.198176691910494e-05
4528,7.550023235904415e-06
4529,0.0002786053121474788
4530,0.0028700354829761013
4531,4.526957409292788e-05
4532,1.1481724373046525e-05
4533,0.00023023994569361302
4534,9.763066226836439e-07
4535,1.8224805794402584e-07
4536,0.00011741745887687418
4537,0.002451857150174417
4538,2.6539596918843087e-06
4539,0.4112540709384734
4540,3.979014112366519e-05
4541,0.00019209317401960266
4542,3.861421693950487e-06
4543,0.0002623101714119688
4544,2.7696322315902545e-05
4545,0.0105120069875617
4546,4.885919900191015e-06
4547,4.933464125154134e-06
4548,1.4058094962763608e-05
4549,5.336659745131251e-05
4550,3.0100793201260255e-06
4551,0.08363663998673318
4552,0.00028181577092195397
4553,0.0009159643980299858
4554,0.00019351495214349414
4555,4.584426945562534e-05
4556,1.3317135231890862e-07
4557,0.000329244661781199
4558,1.5478843952205608e-07
4559,6.441303343264497e-06
4560,0.0002193434272954159
4561,0.00038828942041869513
4562,1.021609306588017e-05
4563,0.013778682831904929
4564,2.069667726639383e-06
4565,4.553799479423619e-06
4566,3.0075949726806184e-05
4567,2.096243054903231e-06
4568,0.00010901595849234597
4569,3.109996435313784e-06
4570,0.00022726453333660426
4571,7.834256257346237e-05
4572,1.0754525183582645e-05
4573,0.0003628771279227798
4574,9.616529795409104e-05
4575,2.7410748549712155e-05
4576,0.00023864509078401104
4577,3.277410483682949e-08
4578,5.915305853465231e-06
4579,2.429623521140982e-05
4580,3.647923541131325e-06
4581,1.2725114230392092e-05
4582,1.4296760710358157e-06
4583,0.23190661650892458
4584,5.4502627427408694e-05
4585,0.0005761976019709661
4586,1.5390709314304795e-05
4587,0.00041601369016054115
4588,0.008931516556990616
4589,9.14124230442183e-05
4590,3.802345211603582e-07
4591,4.2083463538528413e-07
4592,3.377561534686954e-06
4593,0.00010177079877486293
4594,0.00016234947103723068
4595,5.812537144788662e-06
4596,1.3345673423810723e-06
4597,0.0001362288040341237
4598,0.0003123514691187274
4599,0.10019207784334756
4600,0.00012373621422754656
4601,5.105472536275016e-05
4602,0.001109552681149134
4603,2.4073809779639315e-06
4604,9.912415389656275e-06
4605,5.397292513444931e-05
4606,5.6929371763865735e-05
4607,9.212428489958839e-05
4608,0.00013634189434133675
4609,0.0003149117871518487
4610,7.336628768467133e-06
4611,0.00022791826943562891
4612,0.035111273609449246
4613,0.00020660469271839655
4614,0.0029003832103524077
4615,4.72570232009631e-05
4616,0.0005989006603492259
4617,0.008081006025060539
4618,4.911584146086933e-05
4619,0.0005649606380095345
4620,2.5445193367879368e-05
4621,1.825823582296393e-06
4622,5.9762433017435474e-05
4623,8.191057469350257e-07
4624,0.00010057428478838157
4625,9.871916018116957e-05
4626,1.9596234873093047e-06
4627,1.3536072697005602e-05
4628,0.0002711723847776707
4629,5.42055091299457e-06
4630,2.581384067318583e-05
4631,0.0002870407552252561
4632,7.770092102205072e-09
4633,0.00011189794848936062
4634,5.607815192020453e-05
4635,6.397553432034503e-06
4636,0.004783737734621521
4637,0.00011062118063707633
4638,0.002615122882864438
4639,3.442315471016279e-05
4640,0.0008803945325407287
4641,0.00022969800040614292
4642,0.003546126940046961
4643,8.235282322402071e-07
4644,6.3300257413655545e-06
4645,3.538304637655824e-06
4646,0.004690751895264411
4647,3.304570540871215e-06
4648,3.20255347261784e-05
4649,8.144043847012222e-05
4650,0.0018950525760243102
4651,0.014900190755174555
4652,0.0018226197107189626
4653,8.01903136425327e-06
4654,2.6768859584061155e-05
4655,0.000572718974533053
4656,0.0003308558279004044
4657,1.4130169917124038e-06
4658,1.8183378350082836e-05
4659,0.0031583187498826566
4660,0.0002057966325521264
4661,2.9105716395034402e-06
4662,0.0010420727765050994
4663,0.00280629523432288
4664,2.6522440926727507e-05
4665,0.00010090411297918502
4666,0.48919230592485335
4667,0.00011733246255725299
4668,0.017996733614083875
4669,0.0001355764652926352
4670,9.950882420864519e-05
4671,8.284596659126545e-05
4672,0.17052239083720208
4673,0.004854643582588771
4674,4.330779986257646e-06
4675,6.898838140631179e-06
4676,6.532844905093312e-05
4677,1.2688385414729853e-06
4678,0.0006393296522599078
4679,8.765742710965591e-06
4680,0.05828992054440893
4681,2.5739633052425485e-05
4682,0.005823725275677222
4683,0.00013148025343818974
4684,0.004262467690320905
4685,1.0417801183633834e-07
4686,0.0006800840617097941
4687,0.0001705665577005413
4688,6.424384107883927e-05
4689,0.03597425891603387
4690,0.036906111145686364
4691,5.388600966520096e-06
4692,0.0004538316105118232
4693,1.2410058837884648e-05
4694,2.494761361882904e-06
4695,0.0006599575177054259
4696,0.025461963954701218
4697,2.780520567497736e-05
4698,1.8497623159077287e-05
4699,0.0008901737442156395
4700,9.884995900904069e-06
4701,0.036269874538441285
4702,8.14304639267644e-05
4703,1.5930117070495504e-06
4704,0.0008697650848883215
4705,3.993964421602615e-06
4706,7.110431102591156e-05
4707,0.1933242073558029
4708,1.0950100912184122e-05
4709,0.00222584824111178
4710,2.1344614929331943e-05
4711,6.436580991635073e-05
4712,1.0647617121882746e-05
4713,0.00020102352349471122
4714,0.00023529477733920235
4715,0.0001769856685246591
4716,1.4202097092341429e-05
4717,9.34253231819632e-06
4718,3.4797987671203303e-06
4719,0.003450561467059392
4720,0.00016312708416757083
4721,2.2862969323548554e-05
4722,0.0014851745402671783
4723,9.171638208506185e-05
4724,5.607366305830573e-05
4725,1.0048097596578156e-05
4726,1.0668691570159075e-05
4727,0.0006521597604517697
4728,0.0010435106845264155
4729,7.5884005352386e-05
4730,3.0325836343360054e-05
4731,0.0001810921008686308
4732,0.0004678252513218541
4733,0.026199836275610983
4734,2.2951246073371665e-05
4735,0.00015760867858139973
4736,0.0016146745086043557
4737,0.024118851600017824
4738,0.001358089911913491
4739,6.150669991458747e-05
4740,5.907843038233506e-06
4741,0.00021884047875596373
4742,1.9344152976517074e-05
4743,4.316794396549915e-06
4744,0.00021685316406744028
4745,8.775096884735638e-05
4746,0.0002664779108646747
4747,1.6122829129352348e-07
4748,2.3675483551731464e-07
4749,0.0005255742509035438
4750,0.0005872007552001846
4751,0.0009980844878521918
4752,1.2110406393124862e-05
4753,3.325294810057384e-05
4754,0.0021682619083076265
4755,6.7881625023322675e-06
4756,0.0024234717028346663
4757,3.219630688245282e-05
4758,0.032705102954688745
4759,0.0703011953537737
4760,5.748041592131917e-05
4761,2.0697298411597254e-06
4762,3.6934099152908048e-06
4763,2.1916544024433492e-05
4764,0.0030948798763764706
4765,7.837023432477926e-06
4766,1.0618889651099873e-06
4767,0.0012641111075452265
4768,7.142129617461166e-05
4769,5.789238998776843e-06
4770,3.1745707101148173e-06
4771,3.406488505437845e-05
4772,3.633100010066711e-06
4773,0.001317331896237471
4774,0.007554292118793094
4775,2.620350077381748e-06
4776,1.6515061876040753e-05
4777,0.0001502057612687646
4778,2.036619297384746e-05
4779,0.005553600675535928
4780,0.00010152632855736945
4781,0.0008546512791087448
4782,1.1632195622586963e-05
4783,0.0001511326890957388
4784,0.00037978934760492705
4785,0.00031577262586782303
4786,2.6879302108087863e-05
4787,0.0003897162918729678
4788,9.2696099101069e-05
4789,0.012442463737664835
4790,3.2830068449616054e-05
4791,8.873350867251316e-08
4792,0.00960511350644309
4793,3.126386804109223e-05
4794,7.3895862310874435e-06
4795,3.076414675250786e-05
4796,7.790582829924512e-05
4797,1.0378373705626472e-05
4798,0.002591514222497502
4799,1.9653776102056564e-06
4800,4.664829854904906e-07
4801,3.6166547531804253e-07
4802,1.246247604523682e-07
4803,2.040645636023885e-05
4804,0.0012323722454644906
4805,3.366432956639631e-05
4806,6.511292307736892e-05
4807,3.7908328205601224e-08
4808,0.00012372339083749942
4809,1.968950347855378e-06
4810,1.6864018006896664e-07
4811,4.274382230801926e-06
4812,0.0028400875350752842
4813,6.736711919173068e-06
4814,0.0006524616932224247
4815,0.0006870255730309493
4816,8.221456966114952e-07
4817,8.386839987933286e-06
4818,0.010222949134992361
4819,0.03341538685730962
4820,0.002768607209147386
4821,5.686338939089608e-06
4822,4.7207056649765463e-07
4823,9.313481805435141e-05
4824,0.0005957668682995208
4825,0.0003434437617311509
4826,5.097970373225796e-05
4827,0.0005685785663673069
4828,0.00509017427493354
4829,1.3954018880059679e-06
4830,1.4590908308657872e-05
4831,0.00038383136936895914
4832,0.014975153081913474
4833,2.205751579540106e-06
4834,0.00047486650747553187
4835,1.3315637915762886e-05
4836,1.233745723403087e-05
4837,0.0016826424903060317
4838,0.0003327620176565505
4839,5.3203973256282734e-05
4840,0.0102996095836787
4841,3.926773177822149e-08
4842,1.057137064519554e-05
4843,0.00112578127935843
4844,0.02681533674655221
4845,0.00027830343803246797
4846,8.05567120419293e-05
4847,0.004690983553570937
4848,0.0005342696293961384
4849,3.332161338297508e-05
4850,6.699479235048602e-05
4851,4.286497631443235e-06
4852,3.023845426611922e-05
4853,0.0001318043221140075
4854,0.0002944676107200187
4855,3.494741095822686e-05
4856,0.0010813593905227587
4857,0.0017381589880105907
4858,3.293079689177342e-06
4859,9.917172883613802e-05
4860,7.24881872786701e-08
4861,0.0001563676932356776
4862,6.036694989061739e-06
4863,6.660314882105395e-05
4864,0.000289940918546232
4865,3.1946188318525256e-06
4866,2.0590971917224407e-08
4867,0.001440026360988218
4868,8.635914036970718e-05
4869,5.2123133288448416e-05
4870,0.0001279475662495637
4871,3.7560898240466303e-06
4872,0.006496895099943781
4873,0.023316455779169243
4874,0.0010559937763001588
4875,1.2532151381484453e-05
4876,4.1015669574408417e-05
4877,1.0725434597824601e-06
4878,5.497530807905428e-05
4879,0.0005477938826605413
4880,1.1000585356463064e-06
4881,0.00013033303233528484
4882,7.27704929655924e-05
4883,3.295747316330871e-06
4884,0.0007828597893507217
4885,0.002855459679640463
4886,8.286075673356377e-05
4887,0.00542261553405773
4888,0.0006352727739766562
4889,3.829847664940071e-06
4890,3.876714653527292e-06
4891,0.01723178529789543
4892,2.2850675318086865e-08
4893,3.151442452856424e-05
4894,0.00034311688329743853
4895,0.000105844641903082
4896,7.227455443644702e-05
4897,0.0002537623425973016
4898,0.0017575113729695812
4899,3.6611480249147305e-06
4900,4.114472106457536e-06
4901,0.00020685197604647693
4902,0.0016462907575488744
4903,5.014434551867679e-07
4904,0.0003039979479170739
4905,3.3885803926134086e-06
4906,0.0004182724235878608
4907,0.0005029324606318372
4908,1.7032500432052796e-07
4909,0.0005700728318442293
4910,0.0017420590568052105
4911,0.0027941709200854786
4912,0.00011663689026435663
4913,0.0006482255866301764
4914,0.0012141717675077984
4915,7.716962580160505e-05
4916,3.920637306603709e-05
4917,5.184999223273194e-05
4918,1.4562854746297912e-05
4919,0.00017417281553853874
4920,0.0015494931901076177
4921,1.52848403532398e-06
4922,0.0003350250828339566
4923,1.0396141999567005e-05
4924,0.00017973841862191708
4925,1.1410220314522022e-05
4926,3.5566864296997244e-05
4927,0.0019469972158933165
4928,1.2918444728997104e-05
4929,0.00023775584297275362
4930,7.222784493087885e-06
4931,0.02198672120589376
4932,0.0002475026193966288
4933,0.02171477293850168
4934,6.773214912698192e-05
4935,4.970732177758718e-05
4936,0.0018257756624997887
4937,1.3601923133318394e-05
4938,0.008781098002268888
4939,0.00015975137331317898
4940,1.8333815820087614e-05
4941,9.934179720282954e-06
4942,4.347516756736299e-08
4943,2.898748085603165e-06
4944,7.028961498844983e-05
4945,0.01476620913180702
4946,0.0025841530535202013
4947,0.018380622601935605
4948,1.7074765140735817e-05
4949,4.473299708506666e-06
4950,0.0004773869667921583
4951,0.009352795861883008
4952,0.015768562764596154
4953,0.021056035583583915
4954,0.0003834434005101388
4955,3.16461216520438e-05
4956,1.4520117979443397e-05
4957,4.415856234040145e-06
4958,0.002937856223308887
4959,1.1759199211109767e-07
4960,9.517762495716748e-07
4961,0.00044403074181579633
4962,7.156277602596166e-06
4963,5.2717125605766975e-05
4964,1.8075858358698404e-06
4965,0.0007376506663415514
4966,3.8538350964778435e-05
4967,0.021205334801899647
4968,4.207658093051253e-06
4969,53.48274810116008
4970,3.6022096696747596e-05
4971,0.00016784094122207743
4972,0.00045524316388473443
4973,9.734187570311326e-06
4974,1.155885239745246e-06
4975,4.3252039116427835e-05
4976,3.608666367709779e-07
4977,0.0026345456075253775
4978,0.00014974900789345083
4979,0.00012203195227048547
4980,1.4120652809275443e-07
4981,0.0006655286955953566
4982,0.00016143689981319787
4983,1.3146997705422577e-05
4984,0.00022796296477008824
4985,0.000732742986547985
4986,1.7356817067163483e-07
4987,1.561948175130473e-05
4988,2.5330036071815943e-06
4989,1.2106104710580724e-05
4990,0.014728600021515869
4991,6.026987201934663e-06
4992,4.745382243548717e-06
4993,9.738700369313507e-07
4994,2.5163160568486146e-05
4995,0.00011604432016263333
4996,2.864888844925724e-06
4997,0.0002713157896977838
4998,0.0006368058205982335
4999,0.0003295844546671301
5000,0.00014999113457089334
5001,0.21937461210399076
5002,0.0018723605395235669
5003,6.358142397620855e-05
5004,0.0008597885978157024
5005,0.025775303908737394
5006,0.00010101738554112897
5007,0.030213394246900387
5008,4.194428600600558e-05
5009,6.81509885440231e-05
5010,0.11093307311247659
5011,1.8280845243125747e-05
5012,1.2621721702860056e-05
5013,2.5745855720973004e-06
5014,3.0981355581104526e-05
5015,0.00012535088782434934
5016,4.4434718590128836e-05
5017,0.0005298589244526091
5018,1.093123616041828e-05
5019,7.455555177171037e-06
5020,1.6645843381415397e-06
5021,1.3499979143287301e-06
5022,8.215903639390424e-08
5023,0.00029966104253254444
5024,0.00017920850793072063
5025,8.46075533025999e-06
5026,3.240180180920996e-06
5027,0.05581812474965731
5028,0.0019127031965587612
5029,6.7613811021355105e-06
5030,0.00013340767155181233
5031,0.0010382305041196857
5032,0.00017834769420483598
5033,0.010449204326447139
5034,3.4905090876817666e-06
5035,0.00019007530204612693
5036,1.3687843625239991e-05
5037,0.0031432643406725373
5038,9.011870183824547e-07
5039,0.1413610532951418
5040,0.0005182096935029688
5041,0.0006976514104714294
5042,0.0003250654731412402
5043,0.0001543080521088349
5044,0.0002122524006234975
5045,0.0003768062199047912
5046,7.850601732367778e-05
5047,0.0003231053465933492
5048,0.00017333205550702262
5049,2.6382794426418562e-05
5050,9.789265487157437e-07
5051,4.1631292468232127e-07
5052,1.1296658197475659e-05
5053,4.4879738116847416e-05
5054,0.013260343854241002
5055,3.3755407255131756e-05
5056,2.8450971108153137e-05
5057,0.00013098521449602133
5058,6.74143059367e-05
5059,0.0022674488714809413
5060,2.2475116642955854e-05
5061,5.0079666663030186e-05
5062,0.0010557112661954632
5063,7.916321572841685e-06
5064,0.000258620078561381
5065,2.4378508867628224e-05
5066,0.0015891343616254163
5067,0.001643728485517715
5068,0.0002582841709863642
5069,2.3987320352310227e-05
5070,0.0007750732133946633
5071,4.120907209895249e-06
5072,0.00010412785811388462
5073,3.630313653663545e-05
5074,8.02660309356991e-05
5075,0.012224529613331233
5076,3.0021535387369e-05
5077,3.2241590635140556e-07
5078,3.6409810434650947e-07
5079,3.2416728786059715e-05
5080,0.003021900441907522
5081,0.00010278308819753541
5082,3.429317914978899e-05
5083,0.0021555669368964326
5084,0.0013755746057438714
5085,0.0022769373234308612
5086,0.0020168833422137536
5087,7.109366242028079e-07
5088,0.0003594662183940731
5089,8.467837759233986e-06
5090,2.2167713039787133e-05
5091,0.32566183950445576
5092,0.005194013419880673
5093,0.0001438040506554985
5094,0.0004930609073050735
5095,0.002636808348961145
5096,5.24259363270792e-07
5097,2.809640039175828e-07
5098,0.0017892650675114298
5099,0.00014058087313643152
5100,0.025178085683272757
5101,5.038819882306376e-05
5102,0.00015723683858474653
5103,0.0007612822178867753
5104,3.740132306091842e-05
5105,0.0007909683145304522
5106,0.0025127424018066354
5107,4.5798961331565706e-07
5108,0.00017986165712592926
5109,0.0009811499706734504
5110,8.397325717940196e-06
5111,5.989068769913165e-05
5112,6.537442417107712e-06
5113,0.00482548258696281
5114,0.001061335815867551
5115,0.0003824121389342901
5116,6.308772418799268e-05
5117,0.0005956664539686609
5118,7.139054876297487e-07
5119,2.0974315921408047e-06
5120,4.039875317651827e-05
5121,0.0016275021608152165
5122,2.1114250563937618e-05
5123,0.00021192744659168761
5124,1.0973187944490605e-05
5125,5.208862015769354e-05
5126,0.0005861674249965033
5127,1.2715120479735746e-06
5128,0.061836259944754
5129,1.8633620845703368e-06
5130,1.6444910695879791e-06
5131,0.0008789252475607523
5132,2.155221741566786e-06
5133,2.120512023944344
5134,0.0001553447546225228
5135,3.016735697620052e-07
5136,1.1429539266230343e-06
5137,0.00027426347487158597
5138,3.244868109179331e-05
5139,0.00012888471270087044
5140,3.569299057849966e-05
5141,0.00038786732846667364
5142,2.8584454702390557e-05
5143,0.0003079428629309767
5144,2.318353093010602e-06
5145,2.374025160697314e-06
5146,1.4395189173594934e-05
5147,1.7973570093990152e-07
5148,2.264599361384976e-06
5149,7.98784947368326e-07
5150,0.00013763849569541255
5151,3.4249390299857494e-05
5152,3.8141806037448564e-05
5153,1.1118211003866615e-05
5154,6.747212101576232e-05
5155,0.002397889281448607
5156,2.167439822961845e-06
5157,7.440156046139448e-05
5158,0.0048440960481405905
5159,0.00015948957222489243
5160,0.0006255498983213748
5161,7.311232475330828e-06
5162,5.747729479725811e-07
5163,6.985608255291432e-06
5164,0.0003692278927098154
5165,0.005687761131827635
5166,6.780383837882252e-05
5167,3.25757156421737e-05
5168,0.00021576586274973158
5169,0.00038187882686477537
5170,2.327972683162297e-06
5171,0.006898836134520887
5172,0.0002283222990906647
5173,3.2123685441612266e-06
5174,0.013439665159872091
5175,1.6110387778101797e-06
5176,0.00705777968225242
5177,0.18874564078276093
5178,0.0077427159903178345
5179,7.556937028383182e-05
5180,0.00030352816111508195
5181,4.864604774064909e-06
5182,7.491689640645537e-05
5183,1.3002018388937159e-06
5184,2.984052898803059e-07
5185,1.9544797288106564e-07
5186,0.0036080559536343653
5187,0.007771850631487068
5188,8.463533908044668e-06
5189,6.395804406088653e-05
5190,2.6222074081995456e-05
